Site;Substrate;Habitat;Station;Latitude;Longitude;Order;Family;Genus;Species;SR;MaxN;LengthType;Length;lwa;lwb;commentLWab;Biomassg;Size_max;Size_max_type;Diets;TrophicG;Size_Class_PNAS;Home_Range;Activity;Schooling;Level_water;Depth
Fairway;Seamount;Summit50;SM01602;-21.05225598;162.299622;Perciformes;Labridae;Cirrhilabrus;Cirrhilabrus_bathyphilus;1;11;FL;8.28448;0.017221785;3.021842774;Base_Traits_De_Vie;112.803888383984;8.28448;FL;PK;Planktonivore;S2;Sed;Day;MedG;Low;63
Fairway;Seamount;Summit50;SM01602;-21.05225598;162.299622;Perciformes;Lethrinidae;Gymnocranius;Gymnocranius_euanus;1;1;FL;42.0086;0.0220275;2.829235;Fishbase;862.522604350744;45;TL;IM;Carnivore;S4;Mob;Night;SmallG;Bottom;63
Fairway;Seamount;Summit50;SM01602;-21.05225598;162.299622;Perciformes;Lethrinidae;Lethrinus;Lethrinus_miniatus;1;3;FL;34.6777333333333;0.00657;3.27671;Fishbase;2192.73506698978;90;TL;FC;Piscivore;S6;VMob;Both;SmallG;Bottom;63
Fairway;Seamount;Summit50;SM01602;-21.05225598;162.299622;Perciformes;Acanthuridae;Naso;Naso_tonganus;1;1;FL;49.2705320942402;0.02276625;3.0044525;Fishbase_mean_Genus;2770.69998691587;60;SL;HM;Herbivore;S5;Mob;Day;MedG;Bottom;63
Fairway;Seamount;Summit50;SM01602;-21.05225598;162.299622;Perciformes;Labridae;Oxycheilinus;Oxycheilinus_bimaculatus;1;1;FL;8.94087390698636;0.06785;2.31728;Fishbase;10.8683503311756;15;TL;IM;Carnivore;S3;Mob;Day;Sol;Bottom;63
Fairway;Seamount;Summit50;SM01602;-21.05225598;162.299622;Perciformes;Labridae;Oxycheilinus;Oxycheilinus_digramma;1;4;FL;6.9347;0.06785;2.31728;Fishbase_mean_Genus;24.1271742543531;40;SL;FC;Piscivore;S4;Mob;Day;Sol;Low;63
Fairway;Seamount;Summit50;SM01602;-21.05225598;162.299622;Perciformes;Mullidae;Parupeneus;Parupeneus_barberinoides;1;1;FL;9.83149444730362;0.0222;3.11;Fishbase_Length_Converted;27.1268732691695;30;TL;IM;Carnivore;S4;Mob;Day;MedG;Bottom;63
Fairway;Seamount;Summit50;SM01602;-21.05225598;162.299622;Perciformes;Mullidae;Parupeneus;Parupeneus_pleurostigma;1;26;FL;6.65741666666667;0.0291861111111111;3.04773111111111;Fishbase_mean_Genus;245.111729266335;33;TL;IM;Carnivore;S4;Mob;Day;SmallG;Bottom;63
Fairway;Seamount;Summit50;SM01602;-21.05225598;162.299622;Perciformes;Serranidae;Pseudanthias;Pseudanthias_bicolor;1;6;FL;7.78305;0.0099;3;Fishbase_Length_Converted;28.0050212381181;13;TL;PK;Planktonivore;S2;Sed;Day;SmallG;Low;63
Fairway;Seamount;Summit50;SM01602;-21.05225598;162.299622;Perciformes;Carangidae;Pseudocaranx;Pseudocaranx_dentex;1;1;FL;46.2684549327074;0.05398;2.787136;Fishbase;2363.78866596257;122;TL;FC;Piscivore;S6;VMob;Both;SmallG;High;63
Fairway;Seamount;Summit50;SM01602;-21.05225598;162.299622;Perciformes;Carangidae;Seriola;Seriola_dumerili;1;2;FL;45.0299;0.03215;2.837;Fishbase;3156.4089074069;190;TL;FC;Piscivore;S6;VMob;Both;SmallG;High;63
Fairway;Seamount;Summit50;SM01602;-21.05225598;162.299622;Tetraodontiformes;Balistidae;Sufflamen;Sufflamen_bursa;1;1;FL;19.7430472455697;0.02162;3;Fishbase_Length_Converted;166.378898214922;25;TL;IM;Carnivore;S3;Sed;Day;Sol;Bottom;63
Fairway;Seamount;Summit50;SM01603;-21.04920102;162.219026;Tetraodontiformes;Balistidae;Abalistes;Abalistes_stellatus;1;1;FL;39.5030984272448;0.053735;2.72575;Fishbase_mean_Genus;1208.57787622241;60;TL;IM;Carnivore;S5;Sed;Day;Sol;Bottom;65
Fairway;Seamount;Summit50;SM01603;-21.04920102;162.219026;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus_albimarginatus;1;2;FL;137.209183333333;0.00954363636363636;3.26528909090909;Fishbase_mean_Genus;181935.671409515;300;TL;FC;Piscivore;S6;VMob;Night;Sol;High;65
Fairway;Seamount;Summit50;SM01603;-21.04920102;162.219026;Lamniformes;Carcharhinidae;Carcharhinus;Carcharhinus_plumbeus;1;1;FL;131.691085008192;0.0109;3.012;Fishbase;26395.5248529722;250;TL;FC;Piscivore;S6;VMob;Both;Sol;Low;65
Fairway;Seamount;Summit50;SM01603;-21.04920102;162.219026;Perciformes;Serranidae;Epinephelus;Epinephelus_malabaricus;1;1;FL;74.86875;0.01207;3.05189;Fishbase;6336.74854939622;234;TL;FC;Piscivore;S6;Mob;Both;Sol;Bottom;65
Fairway;Seamount;Summit50;SM01603;-21.04920102;162.219026;Perciformes;Scombridae;Grammatorcynus;Grammatorcynus_bilineatus;1;5;FL;33.2801;0.008172789;3;Base_Traits_De_Vie;1506.23993823649;100;FL;FC;Piscivore;S6;VMob;Both;SmallG;High;65
Fairway;Seamount;Summit50;SM01603;-21.04920102;162.219026;Perciformes;Lethrinidae;Gymnocranius;Gymnocranius_euanus;1;1;FL;51.4371;0.022512539;3.000939294;Base_Traits_De_Vie;3075.11453300692;51.4371;FL;IM;Carnivore;S4;Mob;Night;SmallG;Bottom;65
Fairway;Seamount;Summit50;SM01603;-21.04920102;162.219026;Perciformes;Scombridae;Gymnosarda;Gymnosarda_unicolor;1;1;FL;83.4933406288497;0.0257;2.9325;Base_Traits_De_Vie;11096.2731202842;247.9802;FL;FC;Piscivore;S6;VMob;Both;Sol;High;65
Fairway;Seamount;Summit50;SM01603;-21.04920102;162.219026;Perciformes;Lethrinidae;Lethrinus;Lethrinus_miniatus;1;3;FL;38.39638;0.00657;3.27671;Fishbase;3061.58577508311;90;TL;FC;Piscivore;S6;VMob;Both;SmallG;Bottom;65
Fairway;Seamount;Summit50;SM01603;-21.04920102;162.219026;Perciformes;Acanthuridae;Naso;Naso_tonganus;1;1;FL;49.6374478543361;0.02276625;3.0044525;Fishbase_mean_Genus;2833.15557745476;60;SL;HM;Herbivore;S5;Mob;Day;MedG;Bottom;65
Fairway;Seamount;Summit50;SM01603;-21.04920102;162.219026;Lutjaniformes;Lutjanidae;Pristipomoides;Pristipomoides_filamentosus;1;3;FL;46.3063272727273;0.033775;2.82325;Fishbase;5107.82128349432;100;TL;FC;Carnivore;S6;VMob;Both;SmallG;Low;65
Fairway;Seamount;Summit50;SM01603;-21.04920102;162.219026;Perciformes;Serranidae;Pseudanthias;Pseudanthias_bicolor;1;1;FL;13;0.0099;3;Fishbase_Length_Converted;21.7503;13;TL;PK;Planktonivore;S2;Sed;Day;SmallG;Low;65
Fairway;Seamount;Summit50;SM01604;-21.06183498;162.288763;Perciformes;Scombridae;Acanthocybium;Acanthocybium_solandri;1;1;FL;85.6859457570118;0.00238;3.253;Fishbase;4616.70227440706;250;TL;FC;Piscivore;S6;VMob;Both;SmallG;High;63
Fairway;Seamount;Summit50;SM01604;-21.06183498;162.288763;Perciformes;Lutjanidae;Aprion;Aprion_virescens;1;1;FL;62.5378;0.0171375;3.01049625;Fishbase;4377.51887452595;112;TL;FC;Piscivore;S6;VMob;Both;SmallG;Low;63
Fairway;Seamount;Summit50;SM01604;-21.06183498;162.288763;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus_albimarginatus;1;1;FL;96.2309333333333;0.00954363636363636;3.26528909090909;Fishbase_mean_Genus;28563.3887341437;300;TL;FC;Piscivore;S6;VMob;Night;Sol;High;63
Fairway;Seamount;Summit50;SM01604;-21.06183498;162.288763;Lamniformes;Carcharhinidae;Carcharhinus;Carcharhinus_plumbeus;1;2;FL;131.2559;0.0109;3.012;Fishbase;52267.3428628742;250;TL;FC;Piscivore;S6;VMob;Both;Sol;Low;63
Fairway;Seamount;Summit50;SM01604;-21.06183498;162.288763;Perciformes;Labridae;Choerodon;Choerodon_jordani;1;2;FL;9.97122008879919;0.01512;3.12198;Fishbase_mean_Genus;39.6875245786596;17;TL;IM;Carnivore;S3;Mob;Day;Sol;Bottom;63
Fairway;Seamount;Summit50;SM01604;-21.06183498;162.288763;Perciformes;Labridae;Cirrhilabrus;Cirrhilabrus_bathyphilus;1;3;FL;7.6;0.0196274285714286;2.96734228571429;Fishbase_mean_Family;24.1913485291317;7.6;SL;PK;Planktonivore;S2;Sed;Day;MedG;Low;63
Fairway;Seamount;Summit50;SM01604;-21.06183498;162.288763;Perciformes;Labridae;Coris;Coris_picta;1;1;FL;12.2220995042087;0.00733;3.199285;Fishbase_mean_Genus;22.0390704828959;25;TL;IM;Carnivore;S3;Mob;Day;MedG;Bottom;63
Fairway;Seamount;Summit50;SM01604;-21.06183498;162.288763;Lamniformes;Carcharhinidae;Galeocerdo;Galeocerdo_cuvier;1;1;FL;121.676821243006;0.00253;3.26;Fishbase;15881.7417540063;750;TL;FC;Piscivore;S6;VMob;Both;Sol;Low;63
Fairway;Seamount;Summit50;SM01604;-21.06183498;162.288763;Perciformes;Scombridae;Grammatorcynus;Grammatorcynus_bilineatus;1;3;FL;30.1948;0.008172789;3;Base_Traits_De_Vie;674.975506499929;100;FL;FC;Piscivore;S6;VMob;Both;SmallG;High;63
Fairway;Seamount;Summit50;SM01604;-21.06183498;162.288763;Perciformes;Lethrinidae;Gymnocranius;Gymnocranius_euanus;1;2;FL;44.6135;0.0220275;2.829235;Fishbase;2045.1397063073;45;TL;IM;Carnivore;S4;Mob;Night;SmallG;Bottom;63
Fairway;Seamount;Summit50;SM01604;-21.06183498;162.288763;Perciformes;Labridae;Hologymnosus;Hologymnosus_doliatus;1;1;FL;23.9447098285972;0.0196274285714286;2.96734228571429;Fishbase_mean_Family;242.912748836979;50;TL;IM;Carnivore;S5;VMob;Day;SmallG;Bottom;63
Fairway;Seamount;Summit50;SM01604;-21.06183498;162.288763;Perciformes;Lethrinidae;Lethrinus;Lethrinus_miniatus;1;3;FL;35.1242;0.00657;3.27671;Fishbase;2286.60267314129;90;TL;FC;Piscivore;S6;VMob;Both;SmallG;Bottom;63
Fairway;Seamount;Summit50;SM01604;-21.06183498;162.288763;Perciformes;Acanthuridae;Naso;Naso_annulatus;1;1;FL;49.1266948349125;0.05103;2.71537;Fishbase;1997.00197566511;100;TL;PK;Planktonivore;S6;VMob;Day;MedG;High;63
Fairway;Seamount;Summit50;SM01604;-21.06183498;162.288763;Perciformes;Acanthuridae;Naso;Naso_lopezi;1;1;FL;49.5681;0.02276625;3.0044525;Fishbase_mean_Genus;2821.2800991399;60;SL;PK;Planktonivore;S5;VMob;Day;MedG;High;63
Fairway;Seamount;Summit50;SM01604;-21.06183498;162.288763;Perciformes;Labridae;Oxycheilinus;Oxycheilinus_bimaculatus;1;1;FL;8.75757628974214;0.06785;2.31728;Fishbase;10.3589868941089;15;TL;IM;Carnivore;S3;Mob;Day;Sol;Bottom;63
Fairway;Seamount;Summit50;SM01604;-21.06183498;162.288763;Perciformes;Labridae;Oxycheilinus;Oxycheilinus_nigromarginatus;1;3;FL;6.713775;0.06785;2.31728;Fishbase_mean_Genus;16.7874484710141;11.34;SL;IM;Carnivore;S2;Mob;Day;Sol;Bottom;63
Fairway;Seamount;Summit50;SM01604;-21.06183498;162.288763;Perciformes;Pinguipedidae;Parapercis;Parapercis_clathrata;1;1;FL;12.2759679698369;0.00813923076923077;3.17548615384615;Fishbase_mean_Genus;23.381092831422;24;TL;FC;Piscivore;S3;Mob;Day;Sol;Bottom;63
Fairway;Seamount;Summit50;SM01604;-21.06183498;162.288763;Perciformes;Mullidae;Parupeneus;Parupeneus_pleurostigma;1;18;FL;7.01697142857143;0.0291861111111111;3.04773111111111;Fishbase_mean_Genus;199.19825374575;33;TL;IM;Carnivore;S4;Mob;Day;SmallG;Bottom;63
Fairway;Seamount;Summit50;SM01604;-21.06183498;162.288763;Lutjaniformes;Lutjanidae;Pristipomoides;Pristipomoides_filamentosus;1;1;FL;44.151;0.033775;2.82325;Fishbase;1488.2426632025;100;TL;FC;Carnivore;S6;VMob;Both;SmallG;Low;63
Fairway;Seamount;Summit50;SM01605;-21.03811;162.225916;Perciformes;Lutjanidae;Aprion;Aprion_virescens;1;1;FL;65.2216057429823;0.0171375;3.01049625;Fishbase;4967.82438566736;112;TL;FC;Piscivore;S6;VMob;Both;SmallG;Low;65
Fairway;Seamount;Summit50;SM01605;-21.03811;162.225916;Perciformes;Carangidae;Carangoides;Carangoides_orthogrammus;1;50;FL;47.4069;0.0184633333333333;2.99987333333333;Fishbase;98308.8267154918;75;TL;FC;Piscivore;S5;VMob;Both;SmallG;High;65
Fairway;Seamount;Summit50;SM01605;-21.03811;162.225916;Perciformes;Carangidae;Caranx;Caranx_ignobilis;1;10;FL;81.1711;0.0263966666666667;2.99428166666667;Fishbase;137668.565971719;170;TL;FC;Piscivore;S6;VMob;Both;Sol;High;65
Fairway;Seamount;Summit50;SM01605;-21.03811;162.225916;Perciformes;Carangidae;Caranx;Caranx_melampygus;1;1;FL;48.7452832215268;0.023398166;2.917987056;Base_Traits_De_Vie;1970.36774921036;117;FL;FC;Piscivore;S6;VMob;Both;SmallG;High;65
Fairway;Seamount;Summit50;SM01605;-21.03811;162.225916;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus_albimarginatus;1;5;FL;144.827666666667;0.00954363636363636;3.26528909090909;Fishbase_mean_Genus;542611.292649564;300;TL;FC;Piscivore;S6;VMob;Night;Sol;High;65
Fairway;Seamount;Summit50;SM01605;-21.03811;162.225916;Lamniformes;Carcharhinidae;Carcharhinus;Carcharhinus_plumbeus;1;2;FL;137.9823;0.0109;3.012;Fishbase;60758.1460754455;250;TL;FC;Piscivore;S6;VMob;Both;Sol;Low;65
Fairway;Seamount;Summit50;SM01605;-21.03811;162.225916;Perciformes;Carangidae;Elagatis;Elagatis_bipinnulata;1;9;FL;71.48828;0.016;2.754;Fishbase_Length_Converted;18404.5525680614;180;TL;FC;Piscivore;S6;VMob;Both;MedG;High;65
Fairway;Seamount;Summit50;SM01605;-21.03811;162.225916;Perciformes;Lethrinidae;Gymnocranius;Gymnocranius_euanus;1;4;FL;46.1234;0.022512539;3.000939294;Base_Traits_De_Vie;8867.70674705809;46.1234;FL;IM;Carnivore;S4;Mob;Night;SmallG;Bottom;65
Fairway;Seamount;Summit50;SM01605;-21.03811;162.225916;Perciformes;Lethrinidae;Lethrinus;Lethrinus_miniatus;1;24;FL;35.7163882352941;0.00657;3.27671;Fishbase;19322.9394122869;90;TL;FC;Piscivore;S6;VMob;Both;SmallG;Bottom;65
Fairway;Seamount;Summit50;SM01605;-21.03811;162.225916;Perciformes;Mullidae;Parupeneus;Parupeneus_multifasciatus;1;5;FL;43.8251;0.01135854;3.210819176;Base_Traits_De_Vie;10606.3983873504;43.8251;FL;IM;Carnivore;S4;Mob;Day;SmallG;Bottom;65
Fairway;Seamount;Summit50;SM01605;-21.03811;162.225916;Perciformes;Carangidae;Pseudocaranx;Pseudocaranx_dentex;1;6;FL;47.5807111808334;0.05398;2.787136;Fishbase;15332.4748345369;122;TL;FC;Piscivore;S6;VMob;Both;SmallG;High;65
Fairway;Seamount;Summit50;SM01605;-21.03811;162.225916;Perciformes;Carangidae;Seriola;Seriola_rivoliana;1;5;FL;53.96746;0.021992;2.9532;Base_Traits_De_Vie;14340.5857096896;160;FL;FC;Piscivore;S6;VMob;Both;SmallG;High;65
Fairway;Seamount;Summit50;SM01606;-21.06558798;162.270955;Perciformes;Lutjanidae;Aprion;Aprion_virescens;1;1;FL;64.9279142039695;0.0171375;3.01049625;Fishbase;4900.78393520307;112;TL;FC;Piscivore;S6;VMob;Both;SmallG;Low;65
Fairway;Seamount;Summit50;SM01606;-21.06558798;162.270955;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus_albimarginatus;1;2;FL;121.481356763373;0.00954363636363636;3.26528909090909;Fishbase_mean_Genus;122256.074140525;300;TL;FC;Piscivore;S6;VMob;Night;Sol;High;65
Fairway;Seamount;Summit50;SM01606;-21.06558798;162.270955;Perciformes;Chaetodontidae;Chaetodon;Chaetodon_kleinii;1;3;FL;6.1447;0.0448;2.828;Fishbase_Length_Converted;22.8180855528549;15;TL;PK;Planktonivore;S3;Sed;Day;Pair;Low;65
Fairway;Seamount;Summit50;SM01606;-21.06558798;162.270955;Perciformes;Chaetodontidae;Chaetodon;Chaetodon_mertensii;1;2;FL;8.37079297101755;0.0043;3.79338;Fishbase;27.2209213031983;12.5;TL;IM;Carnivore;S2;Sed;Day;Pair;Bottom;65
Fairway;Seamount;Summit50;SM01606;-21.06558798;162.270955;Perciformes;Labridae;Choerodon;Choerodon_jordani;1;2;FL;9.93314469745545;0.01512;3.12198;Fishbase_mean_Genus;39.2163089993214;17;TL;IM;Carnivore;S3;Mob;Day;Sol;Bottom;65
Fairway;Seamount;Summit50;SM01606;-21.06558798;162.270955;Perciformes;Pomacentridae;Chrysiptera;Chrysiptera_tricincta;1;1;FL;6;0.029845;2.851575;Fishbase_mean_Genus;4.94115224067653;6;TL;OM;Herbivore;S1;Sed;Day;Pair;Bottom;65
Fairway;Seamount;Summit50;SM01606;-21.06558798;162.270955;Perciformes;Labridae;Cirrhilabrus;Cirrhilabrus_bathyphilus;1;4;FL;9.17795;0.017221785;3.021842774;Base_Traits_De_Vie;55.8990275988025;9.17795;FL;PK;Planktonivore;S2;Sed;Day;MedG;Low;65
Fairway;Seamount;Summit50;SM01606;-21.06558798;162.270955;Perciformes;Serranidae;Epinephelus;Epinephelus_maculatus;1;1;FL;39.3937837686812;0.01104;3.06197;Fishbase;847.463140304059;60.5;TL;FC;Piscivore;S5;Mob;Both;Sol;Bottom;65
Fairway;Seamount;Summit50;SM01606;-21.06558798;162.270955;Perciformes;Lethrinidae;Gymnocranius;Gymnocranius_euanus;1;10;FL;39.6966285714286;0.0220275;2.829235;Fishbase;7348.77445870965;45;TL;IM;Carnivore;S4;Mob;Night;SmallG;Bottom;65
Fairway;Seamount;Summit50;SM01606;-21.06558798;162.270955;Perciformes;Lethrinidae;Lethrinus;Lethrinus_genivittatus;1;1;FL;25;0.01916;2.97073;Fishbase;272.45690989428;25;TL;IM;Carnivore;S3;VMob;Both;MedG;Bottom;65
Fairway;Seamount;Summit50;SM01606;-21.06558798;162.270955;Perciformes;Lethrinidae;Lethrinus;Lethrinus_miniatus;1;4;FL;37.9665666666667;0.00657;3.27671;Fishbase;3934.28192920854;90;TL;FC;Piscivore;S6;VMob;Both;SmallG;Bottom;65
Fairway;Seamount;Summit50;SM01606;-21.06558798;162.270955;Perciformes;Acanthuridae;Naso;Naso_lopezi;1;1;FL;49.2826556565325;0.02276625;3.0044525;Fishbase_mean_Genus;2772.74881225765;60;SL;PK;Planktonivore;S5;VMob;Day;MedG;High;65
Fairway;Seamount;Summit50;SM01606;-21.06558798;162.270955;Perciformes;Acanthuridae;Naso;Naso_tonganus;1;1;FL;49.2826556565325;0.02276625;3.0044525;Fishbase_mean_Genus;2772.74881225765;60;SL;HM;Herbivore;S5;Mob;Day;MedG;Bottom;65
Fairway;Seamount;Summit50;SM01606;-21.06558798;162.270955;Perciformes;Labridae;Oxycheilinus;Oxycheilinus_bimaculatus;1;1;FL;9.00681493668699;0.06785;2.31728;Fishbase;11.0549986421002;15;TL;IM;Carnivore;S3;Mob;Day;Sol;Bottom;65
Fairway;Seamount;Summit50;SM01606;-21.06558798;162.270955;Perciformes;Labridae;Oxycheilinus;Oxycheilinus_nigromarginatus;1;5;FL;8.91258626350563;0.06785;2.31728;Fishbase_mean_Genus;53.944172777212;11.34;SL;IM;Carnivore;S2;Mob;Day;Sol;Bottom;65
Fairway;Seamount;Summit50;SM01606;-21.06558798;162.270955;Perciformes;Pinguipedidae;Parapercis;Parapercis_clathrata;1;1;FL;12.5484853241797;0.00813923076923077;3.17548615384615;Fishbase_mean_Genus;25.0694523332807;24;TL;FC;Piscivore;S3;Mob;Day;Sol;Bottom;65
Fairway;Seamount;Summit50;SM01606;-21.06558798;162.270955;Perciformes;Mullidae;Parupeneus;Parupeneus_pleurostigma;1;16;FL;9.42584864772375;0.0291861111111111;3.04773111111111;Fishbase_mean_Genus;435.274272387485;33;TL;IM;Carnivore;S4;Mob;Day;SmallG;Bottom;65
Fairway;Seamount;Summit50;SM01606;-21.06558798;162.270955;Lutjaniformes;Lutjanidae;Pristipomoides;Pristipomoides_multidens;1;1;FL;45.3978704081084;0.0225;2.94866666666667;Fishbase;1730.7239590192;90;TL;FC;Carnivore;S6;VMob;Both;SmallG;Low;65
Fairway;Seamount;Summit50;SM01606;-21.06558798;162.270955;Tetraodontiformes;Balistidae;Pseudobalistes;Pseudobalistes_fuscus;1;1;FL;37.5700204788731;0.152275;2.60614;Fishbase;1935.91309369973;55;TL;IM;Carnivore;S5;Mob;Day;Sol;Bottom;65
Fairway;Seamount;Summit50;SM01606;-21.06558798;162.270955;Perciformes;Microdesmidae;Ptereleotris;Ptereleotris_evides;1;1;FL;14;0.0159645454545455;2.95476818181818;Fishbase_mean_Family;38.8775787594848;14;TL;PK;Planktonivore;S2;Sed;Day;MedG;Low;65
Fairway;Seamount;Summit50;SM01606;-21.06558798;162.270955;Perciformes;Carangidae;Seriola;Seriola_rivoliana;1;1;FL;37.5191;0.021992;2.9532;Base_Traits_De_Vie;980.272795237683;160;FL;FC;Piscivore;S6;VMob;Both;SmallG;High;65
Fairway;Seamount;Summit50;SM01607;-21.04041897;162.251149;Perciformes;Acanthuridae;Acanthurus;Acanthurus_albipectoralis;1;1;FL;21.3930549998234;0.0357097222222222;2.96084444444444;Fishbase_mean_Genus;310.11110908903;33;TL;PK;Planktonivore;S4;VMob;Day;MedG;Low;67
Fairway;Seamount;Summit50;SM01607;-21.04041897;162.251149;Perciformes;Lutjanidae;Aprion;Aprion_virescens;1;1;FL;65.162997531323;0.0171375;3.01049625;Fishbase;4954.39738704527;112;TL;FC;Piscivore;S6;VMob;Both;SmallG;Low;67
Fairway;Seamount;Summit50;SM01607;-21.04041897;162.251149;Perciformes;Carangidae;Carangoides;Carangoides_orthogrammus;1;3;FL;46.4318;0.0184633333333333;2.99987333333333;Fishbase;5542.00349635284;75;TL;FC;Piscivore;S5;VMob;Both;SmallG;High;67
Fairway;Seamount;Summit50;SM01607;-21.04041897;162.251149;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus_albimarginatus;1;1;FL;118.038933333333;0.00954363636363636;3.26528909090909;Fishbase_mean_Genus;55651.3128546792;300;TL;FC;Piscivore;S6;VMob;Night;Sol;High;67
Fairway;Seamount;Summit50;SM01607;-21.04041897;162.251149;Lamniformes;Carcharhinidae;Carcharhinus;Carcharhinus_plumbeus;1;2;FL;132.052333333333;0.0109;3.012;Fishbase;53228.4334819578;250;TL;FC;Piscivore;S6;VMob;Both;Sol;Low;67
Fairway;Seamount;Summit50;SM01607;-21.04041897;162.251149;Perciformes;Carangidae;Elagatis;Elagatis_bipinnulata;1;2;FL;73.92175;0.016;2.754;Fishbase_Length_Converted;4484.85830446173;180;TL;FC;Piscivore;S6;VMob;Both;MedG;High;67
Fairway;Seamount;Summit50;SM01607;-21.04041897;162.251149;Perciformes;Lethrinidae;Gymnocranius;Gymnocranius_euanus;1;2;FL;48.25245;0.022512539;3.000939294;Base_Traits_De_Vie;5076.84496922628;48.25245;FL;IM;Carnivore;S4;Mob;Night;SmallG;Bottom;67
Fairway;Seamount;Summit50;SM01607;-21.04041897;162.251149;Perciformes;Lethrinidae;Lethrinus;Lethrinus_miniatus;1;3;FL;32.5655;0.00657;3.27671;Fishbase;1784.65828788784;90;TL;FC;Piscivore;S6;VMob;Both;SmallG;Bottom;67
Fairway;Seamount;Summit50;SM01607;-21.04041897;162.251149;Perciformes;Mullidae;Parupeneus;Parupeneus_barberinoides;1;1;FL;13.3135970161138;0.0222;3.11;Fishbase_Length_Converted;69.6484877580151;30;TL;IM;Carnivore;S4;Mob;Day;MedG;Bottom;67
Fairway;Seamount;Summit50;SM01607;-21.04041897;162.251149;Perciformes;Mullidae;Parupeneus;Parupeneus_multifasciatus;1;5;FL;38.0803;0.01135854;3.210819176;Base_Traits_De_Vie;6755.15855579801;38.0803;FL;IM;Carnivore;S4;Mob;Day;SmallG;Bottom;67
Fairway;Seamount;Summit50;SM01607;-21.04041897;162.251149;Perciformes;Carangidae;Seriola;Seriola_rivoliana;1;2;FL;61.65075;0.021992;2.9532;Base_Traits_De_Vie;8498.46910458724;160;FL;FC;Piscivore;S6;VMob;Both;SmallG;High;67
Fairway;Seamount;Summit50;SM01608;-21.05085804;162.242097;Perciformes;Lutjanidae;Aprion;Aprion_virescens;1;1;FL;65.342282071099;0.0171375;3.01049625;Fishbase;4995.54752763582;112;TL;FC;Piscivore;S6;VMob;Both;SmallG;Low;65
Fairway;Seamount;Summit50;SM01608;-21.05085804;162.242097;Perciformes;Carangidae;Carangoides;Carangoides_orthogrammus;1;3;FL;50.3452;0.0184633333333333;2.99987333333333;Fishbase;7064.63933654051;75;TL;FC;Piscivore;S5;VMob;Both;SmallG;High;65
Fairway;Seamount;Summit50;SM01608;-21.05085804;162.242097;Perciformes;Carangidae;Caranx;Caranx_ignobilis;1;3;FL;83.7904333333333;0.0263966666666667;2.99428166666667;Fishbase;45420.9470695187;170;TL;FC;Piscivore;S6;VMob;Both;Sol;High;65
Fairway;Seamount;Summit50;SM01608;-21.05085804;162.242097;Perciformes;Carangidae;Caranx;Caranx_melampygus;1;1;FL;39.3548;0.023398166;2.917987056;Base_Traits_De_Vie;1055.27217973876;117;FL;FC;Piscivore;S6;VMob;Both;SmallG;High;65
Fairway;Seamount;Summit50;SM01608;-21.05085804;162.242097;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus_albimarginatus;1;3;FL;113.0392;0.00954363636363636;3.26528909090909;Fishbase_mean_Genus;144951.141098006;300;TL;FC;Piscivore;S6;VMob;Night;Sol;High;65
Fairway;Seamount;Summit50;SM01608;-21.05085804;162.242097;Lamniformes;Carcharhinidae;Galeocerdo;Galeocerdo_cuvier;1;1;FL;123.660604367628;0.00253;3.26;Fishbase;16741.515531532;750;TL;FC;Piscivore;S6;VMob;Both;Sol;Low;65
Fairway;Seamount;Summit50;SM01608;-21.05085804;162.242097;Perciformes;Lethrinidae;Gymnocranius;Gymnocranius_euanus;1;6;FL;41.3831181818182;0.0220275;2.829235;Fishbase;4960.08682131;45;TL;IM;Carnivore;S4;Mob;Night;SmallG;Bottom;65
Fairway;Seamount;Summit50;SM01608;-21.05085804;162.242097;Tetraodontiformes;Tetraodontidae;Lagocephalus;Lagocephalus_sceleratus;1;1;FL;62.9733;0.018815;2.913995;Fishbase;3290.31235995866;110;SL;IM;Carnivore;S6;VMob;Day;Sol;Low;65
Fairway;Seamount;Summit50;SM01608;-21.05085804;162.242097;Perciformes;Lethrinidae;Lethrinus;Lethrinus_miniatus;1;11;FL;34.4170071428571;0.00657;3.27671;Fishbase;7843.64348638909;90;TL;FC;Piscivore;S6;VMob;Both;SmallG;Bottom;65
